Engine_no,Cycle,Altitude,Mach,TRA,T2,T24,T30,T50,P2,P15,P30,Nf,Nc,epr,Ps30,phi,NRf,NRc,BPR,farB,htBleed,Nf_dmd,PCNfR_dmd,W31,W32,RUL
408,147,-0.0004,-0.0003,100.0,518.67,643.24,1589.69,1418.72,14.62,21.61,553.12,2388.11,9107.84,1.3,47.63,520.97,2388.05,8177.31,8.4968,0.03,397,2388,100.0,38.54,23.1421,27
408,148,-0.0035,0.0001,100.0,518.67,642.9,1599.34,1411.5,14.62,21.61,552.74,2388.05,9113.7,1.3,47.93,520.63,2388.05,8183.59,8.4386,0.03,395,2388,100.0,38.75,23.2548,26
408,149,-0.0011,0.0004,100.0,518.67,642.43,1591.45,1412.26,14.62,21.61,552.78,2388.09,9109.87,1.3,47.66,521.17,2388.1,8187.43,8.4524,0.03,395,2388,100.0,38.38,23.1816,25
408,150,-0.0014,-0.0001,100.0,518.67,643.42,1599.71,1415.85,14.62,21.61,552.03,2388.08,9120.54,1.3,47.84,520.58,2388.09,8185.52,8.4699,0.03,393,2388,100.0,38.5,23.1814,24
408,151,0.0034,0.0002,100.0,518.67,642.7,1594.07,1410.2,14.62,21.61,552.58,2388.08,9115.55,1.3,47.68,520.71,2388.1,8192.03,8.4827,0.03,396,2388,100.0,38.66,23.1765,23
408,152,-0.0024,-0.0002,100.0,518.67,643.2,1594.79,1419.33,14.62,21.61,552.51,2388.04,9121.37,1.3,47.77,520.68,2388.07,8189.22,8.4872,0.03,394,2388,100.0,38.67,23.1805,22
408,153,-0.0008,0.0004,100.0,518.67,643.0,1596.11,1415.16,14.62,21.61,553.07,2388.12,9117.84,1.3,47.8,520.81,2388.15,8188.45,8.4791,0.03,395,2388,100.0,38.57,23.2153,21
408,154,0.0001,0.0004,100.0,518.67,643.37,1590.57,1420.87,14.62,21.61,552.77,2388.11,9123.39,1.3,47.84,520.81,2388.07,8192.9,8.4815,0.03,394,2388,100.0,38.8,23.241,20
408,155,0.0026,0.0005,100.0,518.67,642.75,1598.81,1415.71,14.62,21.61,552.2,2388.13,9121.01,1.3,47.66,521.43,2388.13,8198.54,8.4966,0.03,394,2388,100.0,38.68,23.1112,19
408,156,-0.0012,-0.0001,100.0,518.67,643.33,1603.43,1418.74,14.62,21.61,552.92,2388.15,9125.25,1.3,47.87,520.95,2388.12,8195.94,8.4445,0.03,397,2388,100.0,38.74,23.1849,18
408,157,-0.0006,-0.0,100.0,518.67,643.19,1602.8,1421.38,14.62,21.61,552.15,2388.13,9127.71,1.3,47.95,521.26,2388.12,8193.98,8.4635,0.03,396,2388,100.0,38.57,23.1335,17
408,158,0.0014,0.0002,100.0,518.67,643.02,1598.43,1417.18,14.62,21.61,552.79,2388.12,9136.17,1.3,47.84,520.39,2388.12,8201.46,8.5028,0.03,393,2388,100.0,38.5,23.1241,16
408,159,-0.0029,-0.0001,100.0,518.67,643.59,1594.18,1418.69,14.62,21.61,552.54,2388.11,9128.37,1.3,47.76,520.84,2388.12,8200.91,8.4513,0.03,396,2388,100.0,38.4,23.135,15
408,160,0.0021,-0.0002,100.0,518.67,643.43,1597.19,1414.92,14.62,21.61,551.76,2388.12,9135.63,1.3,47.88,520.86,2388.11,8203.9,8.4729,0.03,395,2388,100.0,38.55,23.089,14
408,161,-0.0018,0.0003,100.0,518.67,643.19,1601.34,1422.66,14.62,21.61,552.42,2388.07,9140.54,1.3,47.83,520.58,2388.14,8201.62,8.4516,0.03,398,2388,100.0,38.55,23.2685,13
408,162,-0.0042,0.0002,100.0,518.67,643.55,1600.53,1415.34,14.62,21.61,552.92,2388.17,9139.0,1.3,47.93,520.57,2388.14,8200.34,8.5094,0.03,395,2388,100.0,38.5,23.209,12
408,163,-0.0007,-0.0001,100.0,518.67,643.6,1596.02,1423.98,14.62,21.61,551.9,2388.14,9145.48,1.3,47.97,520.8,2388.15,8216.11,8.4516,0.03,396,2388,100.0,38.52,23.1008,11
408,164,-0.0001,-0.0004,100.0,518.67,643.53,1609.2,1416.58,14.62,21.61,552.17,2388.15,9141.29,1.3,47.98,520.34,2388.15,8207.93,8.5361,0.03,397,2388,100.0,38.34,22.9946,10
408,165,-0.0031,0.0001,100.0,518.67,643.54,1597.09,1426.29,14.62,21.61,551.77,2388.18,9148.38,1.3,48.1,520.91,2388.18,8217.82,8.4925,0.03,395,2388,100.0,38.64,22.954,9
408,166,-0.0008,0.0003,100.0,518.67,643.91,1593.57,1424.93,14.62,21.61,552.51,2388.11,9157.77,1.3,48.02,520.49,2388.13,8216.16,8.5131,0.03,394,2388,100.0,38.54,23.1449,8
408,167,0.0033,-0.0001,100.0,518.67,643.1,1600.45,1431.45,14.62,21.61,551.62,2388.17,9155.88,1.3,47.85,520.27,2388.18,8224.35,8.4737,0.03,399,2388,100.0,38.52,23.1521,7
408,168,0.0,-0.0002,100.0,518.67,643.3,1597.96,1425.97,14.62,21.61,552.29,2388.16,9154.19,1.3,47.91,520.32,2388.15,8228.23,8.5009,0.03,397,2388,100.0,38.55,23.0809,6
408,169,-0.0025,0.0003,100.0,518.67,643.81,1603.17,1424.46,14.62,21.61,552.09,2388.15,9158.53,1.3,48.14,520.06,2388.16,8218.59,8.5429,0.03,396,2388,100.0,38.43,23.0607,5
408,170,-0.0003,-0.0002,100.0,518.67,643.85,1604.76,1427.58,14.62,21.61,552.03,2388.18,9173.45,1.3,47.88,520.62,2388.2,8228.95,8.5277,0.03,395,2388,100.0,38.57,23.0985,4
408,171,0.0013,-0.0001,100.0,518.67,643.41,1600.24,1423.5,14.62,21.61,551.9,2388.14,9173.51,1.3,48.08,520.46,2388.15,8230.02,8.5245,0.03,397,2388,100.0,38.38,22.9502,3
408,172,-0.0037,-0.0004,100.0,518.67,643.38,1606.57,1432.57,14.62,21.61,550.97,2388.17,9173.46,1.3,48.08,519.8,2388.12,8238.58,8.4934,0.03,396,2388,100.0,38.42,23.1704,2
408,173,-0.0023,-0.0003,100.0,518.67,643.47,1615.39,1432.65,14.62,21.61,551.73,2388.14,9178.66,1.3,48.13,520.29,2388.17,8233.72,8.5428,0.03,395,2388,100.0,38.27,23.0082,1
408,174,-0.0007,-0.0003,100.0,518.67,643.62,1604.09,1432.89,14.62,21.61,551.68,2388.2,9182.24,1.3,48.07,519.78,2388.16,8240.38,8.5067,0.03,398,2388,100.0,38.34,23.0104,0
409,1,0.0009,-0.0004,100.0,518.67,642.6,1587.02,1390.33,14.62,21.6,556.71,2387.99,9061.95,1.3,47.21,523.56,2388.02,8139.29,8.3611,0.03,392,2388,100.0,39.08,23.555,255
409,2,0.0041,0.0001,100.0,518.67,642.54,1586.95,1398.02,14.62,21.6,555.93,2388.06,9058.22,1.3,47.1,523.66,2388.0,8139.45,8.3706,0.03,391,2388,100.0,39.08,23.4377,254
409,3,-0.004,0.0001,100.0,518.67,641.92,1588.54,1399.51,14.62,21.6,555.14,2388.0,9050.17,1.3,47.13,523.36,2387.97,8139.57,8.3559,0.03,391,2388,100.0,38.98,23.386,253
409,4,-0.0001,-0.0,100.0,518.67,641.73,1583.84,1393.23,14.62,21.6,554.97,2387.99,9054.38,1.3,47.15,523.11,2388.03,8131.48,8.4085,0.03,391,2388,100.0,39.4,23.4425,252
409,5,-0.0001,0.0002,100.0,518.67,642.05,1581.88,1391.49,14.62,21.59,554.69,2388.03,9051.5,1.3,47.09,523.13,2388.02,8135.47,8.3898,0.03,392,2388,100.0,39.14,23.5383,251
409,6,-0.0018,0.0,100.0,518.67,642.22,1593.07,1396.66,14.62,21.6,555.71,2388.03,9053.35,1.3,47.19,523.4,2388.07,8138.29,8.4222,0.03,392,2388,100.0,39.07,23.4709,250
409,7,-0.0008,0.0004,100.0,518.67,641.86,1579.16,1392.17,14.62,21.59,554.93,2388.02,9053.98,1.3,47.25,523.22,2388.05,8137.84,8.3641,0.03,390,2388,100.0,39.15,23.4219,249
409,8,0.0044,-0.0,100.0,518.67,642.15,1583.23,1401.45,14.62,21.59,554.89,2387.98,9055.49,1.3,47.25,523.49,2387.99,8139.87,8.3893,0.03,394,2388,100.0,39.05,23.5026,248
409,9,0.0,0.0004,100.0,518.67,642.17,1591.44,1393.12,14.62,21.6,555.4,2388.02,9050.22,1.3,47.2,523.1,2388.03,8138.54,8.3809,0.03,392,2388,100.0,39.15,23.4673,247
409,10,0.0045,0.0003,100.0,518.67,641.73,1581.62,1390.37,14.62,21.6,555.49,2388.0,9054.92,1.3,47.31,523.04,2388.0,8144.48,8.3917,0.03,391,2388,100.0,39.22,23.4356,246
409,11,-0.0025,-0.0003,100.0,518.67,641.72,1586.03,1396.13,14.62,21.6,555.38,2387.99,9061.05,1.3,47.31,523.02,2388.02,8138.51,8.4002,0.03,392,2388,100.0,39.07,23.4377,245
409,12,-0.0063,0.0002,100.0,518.67,641.77,1583.54,1397.54,14.62,21.6,556.11,2387.99,9051.93,1.3,47.33,523.56,2388.05,8137.51,8.4218,0.03,391,2388,100.0,39.1,23.4808,244
409,13,0.0027,0.0002,100.0,518.67,642.06,1583.89,1399.37,14.62,21.59,555.36,2388.0,9057.78,1.3,47.24,523.35,2388.01,8139.0,8.3905,0.03,392,2388,100.0,39.05,23.477,243
409,14,-0.0017,0.0004,100.0,518.67,642.28,1582.86,1400.73,14.62,21.6,555.47,2388.08,9059.0,1.3,47.09,523.17,2388.02,8140.59,8.3677,0.03,391,2388,100.0,38.97,23.4417,242
409,15,0.0027,-0.0001,100.0,518.67,642.35,1583.71,1399.66,14.62,21.6,555.39,2388.01,9055.13,1.3,47.16,523.77,2388.02,8141.2,8.3748,0.03,392,2388,100.0,39.14,23.4163,241
409,16,0.0008,0.0004,100.0,518.67,642.02,1587.14,1392.04,14.62,21.6,554.95,2388.04,9053.38,1.3,47.06,523.14,2388.06,8139.85,8.3745,0.03,391,2388,100.0,38.88,23.3398,240
409,17,0.0015,0.0002,100.0,518.67,642.44,1586.0,1395.3,14.62,21.6,555.43,2388.03,9057.27,1.3,47.3,523.23,2388.04,8146.35,8.3782,0.03,392,2388,100.0,39.12,23.3907,239
409,18,0.001,-0.0005,100.0,518.67,642.52,1582.21,1395.68,14.62,21.6,555.62,2388.04,9053.36,1.3,47.28,522.46,2388.0,8141.17,8.3577,0.03,391,2388,100.0,39.31,23.3988,238
409,19,0.0032,-0.0001,100.0,518.67,641.97,1588.14,1401.12,14.62,21.6,555.21,2388.03,9046.38,1.3,47.19,523.27,2388.04,8142.43,8.3722,0.03,392,2388,100.0,39.34,23.483,237
409,20,0.0012,0.0004,100.0,518.67,641.98,1581.33,1388.85,14.62,21.59,554.93,2388.02,9062.59,1.3,47.15,523.66,2388.03,8140.73,8.3873,0.03,391,2388,100.0,39.06,23.4702,236
409,21,0.0022,0.0002,100.0,518.67,641.88,1590.6,1394.3,14.62,21.6,555.32,2388.01,9056.32,1.3,47.22,523.07,2388.02,8136.13,8.3817,0.03,391,2388,100.0,39.09,23.5007,235
409,22,0.0007,0.0001,100.0,518.67,642.64,1590.65,1396.78,14.62,21.6,556.36,2388.0,9057.87,1.3,47.37,523.42,2388.04,8145.42,8.3958,0.03,392,2388,100.0,39.16,23.3755,234
409,23,0.0003,0.0003,100.0,518.67,641.96,1576.32,1394.69,14.62,21.6,555.18,2387.98,9051.99,1.3,47.27,522.97,2387.99,8141.4,8.4048,0.03,392,2388,100.0,39.08,23.3681,233
409,24,0.0,-0.0004,100.0,518.67,641.97,1580.72,1396.92,14.62,21.6,555.46,2388.02,9058.49,1.3,47.39,523.83,2388.05,8140.12,8.3612,0.03,391,2388,100.0,39.14,23.4975,232
409,25,-0.0019,-0.0003,100.0,518.67,642.15,1584.46,1398.02,14.62,21.6,555.1,2387.99,9050.11,1.3,47.31,523.57,2388.05,8137.09,8.3528,0.03,391,2388,100.0,39.19,23.531,231
409,26,0.0016,-0.0001,100.0,518.67,642.4,1582.13,1403.83,14.62,21.6,555.16,2388.02,9048.24,1.3,47.16,523.9,2388.02,8133.65,8.3475,0.03,391,2388,100.0,39.14,23.4512,230
409,27,-0.0023,0.0,100.0,518.67,641.77,1582.72,1396.28,14.62,21.6,555.47,2388.04,9055.88,1.3,47.19,523.74,2388.08,8138.12,8.3964,0.03,393,2388,100.0,39.13,23.3928,229
409,28,-0.0021,-0.0001,100.0,518.67,641.75,1578.8,1394.46,14.62,21.59,555.54,2388.0,9058.91,1.3,47.17,523.11,2388.04,8141.38,8.3599,0.03,393,2388,100.0,39.05,23.3476,228
409,29,0.003,0.0003,100.0,518.67,642.2,1585.9,1395.5,14.62,21.6,555.94,2387.98,9054.45,1.3,47.22,523.29,2388.06,8136.53,8.375,0.03,392,2388,100.0,39.03,23.445,227
409,30,-0.0013,0.0,100.0,518.67,642.38,1580.91,1391.12,14.62,21.6,555.71,2388.02,9056.05,1.3,47.08,522.97,2388.01,8144.98,8.3527,0.03,390,2388,100.0,39.15,23.5128,226
409,31,-0.0011,-0.0002,100.0,518.67,642.01,1589.53,1400.29,14.62,21.6,555.36,2388.01,9060.44,1.3,47.06,522.62,2388.02,8139.04,8.4201,0.03,392,2388,100.0,39.39,23.6035,225
409,32,-0.0009,-0.0005,100.0,518.67,642.37,1582.15,1395.39,14.62,21.6,555.18,2388.02,9053.36,1.3,47.06,523.01,2388.04,8135.91,8.3687,0.03,393,2388,100.0,38.96,23.3321,224
409,33,0.0033,-0.0002,100.0,518.67,642.15,1582.61,1400.68,14.62,21.6,555.63,2388.06,9058.03,1.3,47.32,523.29,2388.06,8142.13,8.3635,0.03,391,2388,100.0,39.07,23.5079,223
409,34,-0.0025,0.0001,100.0,518.67,642.23,1586.18,1395.08,14.62,21.6,555.77,2387.98,9056.78,1.3,47.25,524.5,2388.06,8141.89,8.3376,0.03,392,2388,100.0,39.28,23.3926,222
409,35,-0.0015,-0.0004,100.0,518.67,641.95,1585.26,1402.18,14.62,21.6,556.14,2388.04,9058.18,1.3,46.96,523.69,2388.02,8137.93,8.3802,0.03,392,2388,100.0,39.24,23.5263,221
409,36,0.0028,0.0001,100.0,518.67,642.01,1580.45,1396.78,14.62,21.6,555.43,2388.02,9061.05,1.3,47.22,523.2,2388.03,8142.97,8.3848,0.03,391,2388,100.0,39.01,23.4889,220
409,37,0.0017,-0.0003,100.0,518.67,641.81,1585.02,1395.06,14.62,21.6,555.94,2388.05,9065.7,1.3,47.41,523.64,2388.0,8134.5,8.3572,0.03,391,2388,100.0,39.07,23.5402,219
409,38,0.0002,-0.0005,100.0,518.67,642.44,1575.13,1395.1,14.62,21.6,555.07,2388.02,9056.6,1.3,47.35,523.58,2388.08,8133.57,8.3521,0.03,390,2388,100.0,39.16,23.4168,218
409,39,0.0012,0.0,100.0,518.67,642.42,1582.1,1398.02,14.62,21.59,555.66,2388.0,9053.79,1.3,47.03,523.27,2388.05,8132.61,8.3898,0.03,391,2388,100.0,39.09,23.4058,217
409,40,0.0028,0.0002,100.0,518.67,642.49,1596.02,1392.59,14.62,21.6,555.53,2388.08,9061.17,1.3,47.07,523.07,2388.03,8141.64,8.3669,0.03,392,2388,100.0,38.98,23.4549,216
409,41,-0.0008,-0.0005,100.0,518.67,642.0,1587.35,1398.94,14.62,21.59,555.59,2388.0,9063.41,1.3,47.3,523.6,2388.08,8142.3,8.3879,0.03,392,2388,100.0,39.17,23.5076,215
409,42,-0.0017,0.0001,100.0,518.67,642.01,1582.37,1402.8,14.62,21.6,556.38,2388.03,9056.24,1.3,47.26,523.68,2388.01,8140.21,8.3907,0.03,391,2388,100.0,39.05,23.3952,214
409,43,-0.0048,-0.0001,100.0,518.67,642.11,1583.52,1395.86,14.62,21.59,555.18,2387.97,9056.38,1.3,47.09,522.63,2388.0,8138.22,8.3792,0.03,392,2388,100.0,39.03,23.3627,213
409,44,-0.0015,0.0,100.0,518.67,642.02,1587.94,1393.72,14.62,21.6,555.51,2388.06,9062.48,1.3,47.22,523.36,2388.04,8135.72,8.3832,0.03,392,2388,100.0,39.22,23.5003,212
409,45,-0.0002,0.0005,100.0,518.67,642.09,1576.21,1394.09,14.62,21.6,555.77,2388.02,9053.92,1.3,47.36,523.58,2388.02,8135.73,8.3785,0.03,391,2388,100.0,39.11,23.4874,211
409,46,-0.002,-0.0003,100.0,518.67,642.4,1585.77,1392.53,14.62,21.59,555.15,2387.96,9054.22,1.3,47.16,523.09,2387.98,8143.52,8.3544,0.03,391,2388,100.0,39.21,23.4534,210
409,47,0.0013,-0.0001,100.0,518.67,642.21,1586.97,1387.01,14.62,21.6,555.67,2388.07,9053.76,1.3,47.21,523.11,2388.02,8136.01,8.3606,0.03,391,2388,100.0,39.09,23.4638,209
409,48,0.0014,0.0002,100.0,518.67,642.11,1583.08,1404.05,14.62,21.59,555.46,2388.02,9055.78,1.3,47.08,523.24,2388.03,8139.09,8.3613,0.03,389,2388,100.0,39.11,23.338,208
409,49,0.0036,0.0002,100.0,518.67,642.3,1586.1,1400.6,14.62,21.6,555.36,2388.05,9054.87,1.3,47.26,523.53,2387.95,8134.19,8.3809,0.03,393,2388,100.0,39.13,23.4707,207
409,50,-0.0015,-0.0001,100.0,518.67,641.95,1585.94,1396.62,14.62,21.6,555.73,2387.98,9054.56,1.3,47.19,522.92,2388.07,8137.78,8.3794,0.03,391,2388,100.0,39.18,23.4324,206
409,51,-0.0015,-0.0005,100.0,518.67,643.12,1592.67,1392.07,14.62,21.6,555.7,2388.02,9064.93,1.3,47.21,523.88,2388.02,8140.94,8.3428,0.03,391,2388,100.0,39.06,23.5633,205
409,52,-0.0009,0.0001,100.0,518.67,641.67,1581.03,1401.81,14.62,21.6,555.41,2388.06,9060.58,1.3,47.13,523.47,2387.98,8143.97,8.3723,0.03,391,2388,100.0,39.17,23.4344,204
409,53,0.0021,0.0002,100.0,518.67,642.28,1587.43,1389.11,14.62,21.59,555.42,2387.94,9054.89,1.3,47.18,523.46,2388.04,8138.47,8.394,0.03,391,2388,100.0,39.17,23.4929,203
409,54,-0.0001,-0.0003,100.0,518.67,641.86,1588.51,1405.21,14.62,21.6,555.32,2388.08,9054.32,1.3,47.21,524.07,2387.99,8133.28,8.3613,0.03,391,2388,100.0,39.22,23.4384,202
409,55,0.0032,0.0003,100.0,518.67,642.14,1591.97,1395.23,14.62,21.6,555.89,2388.05,9061.35,1.3,47.04,522.95,2388.0,8140.11,8.3779,0.03,391,2388,100.0,39.05,23.5273,201
409,56,-0.0015,0.0003,100.0,518.67,642.07,1577.44,1401.59,14.62,21.59,555.16,2388.01,9062.94,1.3,47.37,522.73,2388.01,8136.02,8.3462,0.03,392,2388,100.0,39.15,23.586,200
409,57,0.0003,-0.0004,100.0,518.67,642.56,1586.54,1396.57,14.62,21.6,555.78,2388.01,9058.84,1.3,47.3,523.76,2388.04,8140.63,8.3554,0.03,391,2388,100.0,39.22,23.4777,199
409,58,-0.0018,-0.0003,100.0,518.67,642.12,1580.86,1403.86,14.62,21.6,556.04,2388.06,9062.68,1.3,47.29,524.01,2387.95,8139.54,8.3716,0.03,392,2388,100.0,39.26,23.4889,198
409,59,-0.0025,-0.0,100.0,518.67,642.39,1585.57,1400.84,14.62,21.6,556.55,2388.02,9061.33,1.3,47.18,523.49,2388.03,8139.33,8.401,0.03,391,2388,100.0,39.26,23.4831,197
409,60,0.0003,-0.0003,100.0,518.67,642.0,1583.99,1395.28,14.62,21.6,555.79,2387.99,9059.63,1.3,47.24,524.08,2388.03,8147.16,8.3813,0.03,391,2388,100.0,39.08,23.3866,196
409,61,-0.0024,-0.0002,100.0,518.67,641.7,1591.44,1399.25,14.62,21.6,555.49,2388.01,9055.31,1.3,47.23,523.72,2387.97,8139.06,8.3829,0.03,391,2388,100.0,39.09,23.3892,195
409,62,-0.0002,-0.0001,100.0,518.67,641.97,1578.74,1403.85,14.62,21.59,555.12,2388.02,9058.04,1.3,47.25,522.74,2387.99,8138.72,8.394,0.03,393,2388,100.0,39.14,23.4724,194
409,63,-0.0018,0.0001,100.0,518.67,641.94,1585.12,1402.36,14.62,21.6,555.69,2387.97,9056.49,1.3,47.2,523.03,2388.0,8147.04,8.3739,0.03,393,2388,100.0,39.08,23.4886,193
409,64,-0.0023,0.0002,100.0,518.67,642.1,1586.61,1401.69,14.62,21.6,555.9,2387.99,9056.67,1.3,47.17,523.54,2387.99,8137.68,8.3439,0.03,391,2388,100.0,39.21,23.4546,192
409,65,0.0017,0.0001,100.0,518.67,641.86,1585.19,1396.55,14.62,21.6,554.83,2388.06,9056.39,1.3,47.23,523.48,2388.05,8141.39,8.3351,0.03,391,2388,100.0,39.1,23.5297,191
409,66,0.0002,-0.0,100.0,518.67,642.32,1583.62,1391.7,14.62,21.59,555.8,2388.07,9054.28,1.3,47.36,523.48,2388.02,8144.49,8.3774,0.03,393,2388,100.0,38.99,23.5238,190
409,67,0.0027,-0.0001,100.0,518.67,642.5,1583.9,1399.91,14.62,21.6,556.16,2388.13,9064.4,1.3,47.3,524.21,2387.98,8138.25,8.3851,0.03,392,2388,100.0,39.07,23.4112,189
409,68,-0.0046,0.0002,100.0,518.67,641.91,1585.8,1393.25,14.62,21.59,554.8,2387.96,9054.88,1.3,47.18,522.91,2388.0,8141.49,8.3644,0.03,390,2388,100.0,39.27,23.3707,188
409,69,-0.0054,0.0003,100.0,518.67,641.71,1579.02,1394.56,14.62,21.6,556.04,2388.03,9062.71,1.3,47.17,523.53,2388.01,8142.02,8.402,0.03,393,2388,100.0,39.04,23.3818,187
409,70,-0.0012,-0.0001,100.0,518.67,642.34,1581.13,1398.34,14.62,21.6,556.08,2388.07,9061.41,1.3,47.1,523.91,2387.98,8139.87,8.3544,0.03,392,2388,100.0,39.23,23.5501,186
409,71,-0.0015,0.0001,100.0,518.67,642.47,1591.48,1394.33,14.62,21.59,555.6,2388.08,9060.22,1.3,47.17,523.53,2388.06,8144.84,8.3367,0.03,390,2388,100.0,39.21,23.4312,185
409,72,0.0004,-0.0004,100.0,518.67,642.3,1585.93,1394.75,14.62,21.59,555.84,2388.01,9056.78,1.3,47.14,522.97,2388.0,8142.32,8.3973,0.03,391,2388,100.0,38.93,23.4235,184
409,73,0.0002,0.0002,100.0,518.67,642.19,1584.01,1395.81,14.62,21.59,556.08,2388.04,9062.58,1.3,47.11,523.14,2388.05,8140.87,8.3715,0.03,392,2388,100.0,39.16,23.4597,183
409,74,-0.0056,0.0001,100.0,518.67,641.87,1584.36,1397.37,14.62,21.6,556.3,2388.03,9055.29,1.3,47.44,524.11,2388.07,8140.32,8.3665,0.03,393,2388,100.0,39.05,23.4225,182
409,75,-0.0013,0.0005,100.0,518.67,642.75,1585.82,1400.63,14.62,21.6,556.39,2388.04,9062.19,1.3,47.25,524.19,2388.0,8141.2,8.3492,0.03,390,2388,100.0,39.3,23.5162,181
409,76,0.0025,0.0004,100.0,518.67,642.21,1590.56,1400.52,14.62,21.6,556.13,2388.05,9057.77,1.3,47.22,523.21,2388.06,8143.32,8.3706,0.03,391,2388,100.0,39.12,23.509,180
409,77,-0.0005,-0.0002,100.0,518.67,641.93,1585.9,1394.12,14.62,21.59,555.92,2388.04,9048.92,1.3,47.39,523.94,2388.03,8138.99,8.4055,0.03,390,2388,100.0,39.11,23.4864,179
409,78,0.0006,-0.0001,100.0,518.67,642.14,1584.87,1391.32,14.62,21.6,555.66,2388.03,9057.69,1.3,47.19,523.76,2388.04,8137.58,8.367,0.03,392,2388,100.0,39.05,23.5379,178
409,79,-0.001,-0.0004,100.0,518.67,642.39,1585.04,1398.4,14.62,21.6,555.32,2388.06,9065.68,1.3,47.25,523.56,2388.03,8137.53,8.3699,0.03,391,2388,100.0,39.11,23.5722,177
409,80,-0.0035,-0.0002,100.0,518.67,641.9,1588.67,1398.92,14.62,21.6,556.06,2388.02,9062.7,1.3,47.29,523.8,2388.03,8142.13,8.3561,0.03,392,2388,100.0,39.21,23.4319,176
409,81,-0.0015,0.0003,100.0,518.67,641.96,1579.05,1396.43,14.62,21.59,555.48,2388.02,9061.69,1.3,47.33,523.54,2388.0,8137.76,8.3764,0.03,390,2388,100.0,39.18,23.461,175
409,82,0.0003,-0.0004,100.0,518.67,642.05,1582.26,1402.25,14.62,21.6,555.57,2388.04,9061.88,1.3,47.26,523.13,2388.07,8140.58,8.3679,0.03,391,2388,100.0,39.2,23.5321,174
409,83,-0.0038,0.0003,100.0,518.67,642.22,1576.87,1399.99,14.62,21.6,556.11,2388.02,9063.19,1.3,47.24,524.16,2388.05,8144.46,8.3531,0.03,390,2388,100.0,39.21,23.5102,173
409,84,-0.0007,-0.0003,100.0,518.67,641.79,1581.01,1392.2,14.62,21.6,555.82,2388.06,9063.14,1.3,47.2,524.07,2388.1,8144.73,8.3557,0.03,392,2388,100.0,39.12,23.5494,172
409,85,-0.0026,-0.0005,100.0,518.67,642.06,1585.11,1395.16,14.62,21.59,555.46,2388.02,9063.89,1.3,47.16,523.45,2388.05,8133.09,8.4074,0.03,391,2388,100.0,39.02,23.4641,171
409,86,-0.0018,0.0,100.0,518.67,642.49,1582.13,1400.06,14.62,21.6,556.39,2388.06,9063.16,1.3,47.33,523.97,2388.07,8144.66,8.3509,0.03,391,2388,100.0,39.16,23.4636,170
409,87,0.0033,-0.0003,100.0,518.67,642.13,1582.52,1411.56,14.62,21.6,556.64,2388.05,9058.69,1.3,47.2,523.51,2388.09,8137.46,8.3192,0.03,390,2388,100.0,39.24,23.4553,169
409,88,0.0002,0.0003,100.0,518.67,642.38,1588.62,1404.56,14.62,21.59,556.07,2387.97,9059.22,1.3,47.09,523.46,2387.99,8140.22,8.3688,0.03,393,2388,100.0,39.14,23.4545,168
409,89,-0.0009,-0.0003,100.0,518.67,642.0,1585.69,1400.54,14.62,21.6,555.36,2387.99,9058.02,1.3,47.24,523.75,2387.98,8139.98,8.3665,0.03,393,2388,100.0,39.05,23.5044,167
409,90,0.0004,-0.0001,100.0,518.67,641.67,1586.28,1395.32,14.62,21.59,555.77,2388.0,9060.81,1.3,47.2,523.65,2387.99,8141.36,8.3678,0.03,391,2388,100.0,39.01,23.4398,166
409,91,0.0012,0.0003,100.0,518.67,641.61,1577.61,1403.76,14.62,21.59,555.74,2387.98,9062.08,1.3,47.28,523.75,2388.01,8139.08,8.372,0.03,391,2388,100.0,39.02,23.3782,165
409,92,-0.0028,0.0001,100.0,518.67,642.2,1583.49,1401.38,14.62,21.6,555.16,2388.02,9059.88,1.3,47.18,523.53,2388.08,8139.1,8.3499,0.03,391,2388,100.0,39.03,23.532,164
409,93,0.0004,0.0002,100.0,518.67,641.85,1581.89,1396.45,14.62,21.59,555.89,2387.99,9053.98,1.3,47.22,523.43,2388.05,8138.56,8.3976,0.03,394,2388,100.0,39.15,23.4231,163
409,94,-0.0002,-0.0004,100.0,518.67,642.21,1588.95,1397.61,14.62,21.59,555.23,2388.08,9056.84,1.3,47.13,523.0,2388.1,8140.15,8.3616,0.03,390,2388,100.0,39.16,23.5622,162
409,95,0.002,-0.0001,100.0,518.67,641.91,1585.98,1396.65,14.62,21.6,555.42,2388.03,9058.63,1.3,47.19,523.6,2388.05,8141.18,8.3303,0.03,392,2388,100.0,39.16,23.4305,161
409,96,0.0012,-0.0003,100.0,518.67,642.06,1583.2,1402.15,14.62,21.59,555.86,2388.07,9059.84,1.3,47.16,523.73,2388.04,8138.72,8.37,0.03,391,2388,100.0,39.19,23.5267,160
409,97,-0.0024,-0.0001,100.0,518.67,642.09,1583.61,1404.85,14.62,21.6,556.24,2388.04,9060.36,1.3,47.26,524.03,2388.05,8144.5,8.3429,0.03,392,2388,100.0,39.12,23.4823,159
409,98,-0.0007,0.0005,100.0,518.67,642.19,1583.62,1399.62,14.62,21.6,556.97,2388.08,9065.22,1.3,47.34,524.45,2388.11,8147.47,8.3185,0.03,393,2388,100.0,39.18,23.5287,158
